direction,name,normal_speed,geometry,rainy_speed,speed_diff_percent
从高新二路到森林大道,光谷三路,45.0,"LINESTRING (114.4758918999676 30.478087630967675, 114.47589189508106 30.47814481544025, 114.47586829841096 30.48413790421342, 114.47586817600856 30.485569905771687, 114.47579881977006 30.48677287193452, 114.47567627542588 30.487901406037377, 114.47538507997743 30.489443142297514, 114.47533185966226 30.489748104657213, 114.47527864640305 30.48997109019942, 114.47511699714532 30.49066853300126, 114.4748951243095 30.491419189656053, 114.47451263476087 30.492558280616244, 114.47428274416019 30.493202145922847, 114.47401471526376 30.49385550126511, 114.47379989265805 30.494365848511936, 114.47353187193352 30.494950525068003, 114.473225714831 30.49553309593127, 114.47284226366786 30.496313794002603, 114.47250600140082 30.49690398130544, 114.472191826032 30.497431350184993, 114.47144103572647 30.49856562897687, 114.47091308551549 30.499302149753724, 114.47044535759616 30.500012049217887, 114.46951896284925 30.501252736974894, 114.46933529135687 30.501505859315728, 114.46899806253244 30.501945407749517, 114.46814094674227 30.503108131187595, 114.4672908727162 30.50426508940963, 114.46646390034222 30.505368839641623, 114.46612668590596 30.505901879110716, 114.46591290839176 30.506345576289764, 114.4657131801626 30.50679311051855, 114.46553753134621 30.50729409333831, 114.46536186412297 30.508018209395416, 114.46531567475313 30.50837278010854, 114.46526947773818 30.50881692368369, 114.4652694462782 30.509183012997568, 114.46529951594552 30.50957777326058, 114.46534563860064 30.50999936781189, 114.46536169273158 30.510012706334056, 114.465429897563 30.51036378075364, 114.46556031239543 30.51076830410899, 114.46569775074882 30.511186242285405, 114.46585124913706 30.511556637965086, 114.4658582665273 30.511636732245748)",40.0,-10.0
从森林大道到高新二路,光谷三路,45.0,"LINESTRING (114.46580508132519 30.511653685484134, 114.46575190421655 30.51157726726166, 114.46560643339873 30.51121269149568, 114.46559038211484 30.51116506334101, 114.46546799222986 30.510790952111176, 114.46534560567106 30.510382551502005, 114.4652613462275 30.510025836396014, 114.46520017386767 30.50958140900591, 114.46518518011871 30.50890637341374, 114.46518518815145 30.5088129016616, 114.46521633330053 30.508368718144016, 114.46526954753783 30.508004668789237, 114.465453242663 30.507272975928142, 114.46562989506955 30.506766197164726, 114.4658205921872 30.506312840247308, 114.46605042508803 30.50586538655165, 114.46639466357496 30.50532866637434, 114.46721461089047 30.50421539875131, 114.46892179724269 30.501901312574834, 114.46902115804613 30.501781519162527, 114.46925099712625 30.50146174164096, 114.46944269733825 30.501201043201558, 114.47033095049171 30.500011733756168, 114.47082075981997 30.499258007162656, 114.47135673743394 30.498525406580804, 114.47210752649747 30.497391026608685, 114.4724287263062 30.49686757573761, 114.47276599169818 30.49627739076391, 114.47314141330959 30.495496669608666, 114.47344054403156 30.49491977687461, 114.4737085639877 30.49433889879192, 114.47392238260262 30.49382854837038, 114.47419041106176 30.493175192599406, 114.47451266085527 30.492253267780725, 114.47480379356541 30.491396037128634, 114.47503269134825 30.490649199001194, 114.47520939449677 30.48996129606422, 114.47527868358293 30.48953631329635, 114.47530880196925 30.489437226960618, 114.47535499138793 30.489193327245633, 114.47558494235373 30.48789164853858, 114.47569945667013 30.486768789775237, 114.47578386265852 30.4856268494081, 114.47578387520376 30.485480090344836, 114.47578398995353 30.484137663803047, 114.47579956180043 30.47809116660198)",35.0,-20.0
从佛祖岭一路出入口到Ｇ４２０１武汉绕城高速出入口,关豹高速,75.0,"LINESTRING (114.46136030332877 30.472937841639588, 114.46165127445866 30.472942384572583, 114.4645219832406 30.472949837776593, 114.46557861085311 30.47295832944403, 114.466597131558 30.472995336941683, 114.46801306639155 30.473058335802175, 114.46968294169267 30.473173459357493, 114.47168104767714 30.473342936218778, 114.47417702844719 30.47362646112512, 114.47586918046206 30.4738162157369, 114.47746201742935 30.47395044299038, 114.47952965488447 30.47405938958231, 114.4820640963079 30.474123968410144, 114.48302168403158 30.474122981105026, 114.48404753852509 30.474106908036312, 114.48665136603236 30.474000247846902, 114.48966881446565 30.47377659900216, 114.49264815798408 30.47344040375685, 114.49616356124368 30.472867393264877, 114.49792527281473 30.472518063325673, 114.49960264904024 30.472198865107053, 114.50001621837372 30.472123820417167, 114.50138640723829 30.471900966852143, 114.50299447433319 30.471684607858823, 114.50412873801821 30.47155070717124, 114.50610412650485 30.471369589094596, 114.50823303224462 30.471215676360977, 114.50922067542756 30.47118236659878, 114.51100521883167 30.471139854507594, 114.51341696831294 30.471181072040995, 114.51691645575823 30.47135691980511, 114.52017783889775 30.471680559928142, 114.52347708781576 30.471986890529454, 114.52591923364974 30.472086803633882, 114.52816959665716 30.472029624527924, 114.53044990492174 30.471863817857237, 114.53317443295361 30.471399522900597, 114.53436107156315 30.4711391352401, 114.53550152379549 30.470853903780508, 114.53680942844588 30.47047374372594, 114.53901387222095 30.46972364243554, 114.54091828668257 30.469069907229244, 114.54266312369231 30.468415813183437, 114.54418523803808 30.467873626799488, 114.54680108225516 30.466896839815767, 114.5482928418587 30.466459240431657, 114.54929531356554 30.466154112953387, 114.55068667315787 30.46567810097112, 114.55792765503746 30.463693732867632, 114.56152062927991 30.4628503693874, 114.56221590513854 30.46267776104542, 114.56506687979612 30.461975909573546, 114.56700803732316 30.46139095616512, 114.56837614690832 30.460961485921487, 114.56996447954701 30.460391092846717, 114.57159974636392 30.45976154704745, 114.57287542060993 30.459224944253727, 114.57366241104427 30.45888810966873)",65.0,-12.5
从００２县道出入口到武黄立交,关豹高速,70.0,"LINESTRING (114.54786476808661 30.46664527213631, 114.54681711885402 30.46694455887302, 114.54421631568351 30.467927076756364, 114.54268618163172 30.46846924785535, 114.54093432710134 30.469119529017817, 114.53903693387909 30.469773180902532, 114.5368405156043 30.470523402233056, 114.53551656425796 30.470907324928838, 114.53437611264067 30.47119265686667, 114.53318245312799 30.471452928126958, 114.53045792583873 30.471917223678403, 114.52816959219777 30.472083010357775, 114.52591922918646 30.47214018946055, 114.52347708334818 30.47204027636125, 114.52017783442425 30.471733945775927, 114.51691645127875 30.4714103056698, 114.51341696382686 30.471234457914726, 114.51100521434094 30.471193240383315, 114.50922067093336 30.4712357524721, 114.50824105708026 30.471272884691462, 114.50611215188235 30.47142299859658, 114.50413575949361 30.47160791282037, 114.50300249997376 30.471738017545587, 114.50140145946132 30.47195439753658, 114.5000162138611 30.472177206239824, 114.49961770112554 30.47225609489436, 114.49790920631375 30.47258469752325, 114.49617861274093 30.47293422059333, 114.49264815345639 30.473493789509078, 114.48966880993189 30.4738299847363, 114.48665136116942 30.47405743255278, 114.48404753397998 30.474160293752455, 114.48300662268478 30.474180121524967, 114.48206409175883 30.474177354125214, 114.47952162052476 30.47411275199319, 114.47746201287123 30.474003828714274, 114.47586114603514 30.473875277043497, 114.47416899489637 30.47367792468855, 114.47168104278285 30.473400120960687, 114.46968293711979 30.47322684512199, 114.4680060371927 30.473111702541647, 114.46658207472085 30.47304868239851, 114.46557860627266 30.473011715219624, 114.46452197865823 30.473003223552567, 114.46165126987114 30.472995770348756, 114.45962254985723 30.47296013754287, 114.45791599284573 30.4729120103514, 114.45617843022238 30.472831498749233, 114.45597980085039 30.472817724064203, 114.45441789700547 30.472707132695753, 114.45250500444298 30.47255211781455, 114.45049294757732 30.472347309245922, 114.44926031137972 30.472193919432787, 114.4478833185676 30.47199068287389, 114.44640711887106 30.471760709607402, 114.44522882688663 30.471580909876327, 114.44424111198117 30.471401543693453, 114.44161007711938 30.47086629355397, 114.44033276430176 30.470612132495802, 114.43900940829845 30.470306462431893, 114.43795378601263 30.47005092299274, 114.43715884542746 30.46983217319305)",60.0,-13.333333333333334
从佛祖岭三路南口到Ｓ８关豹高速,佛祖岭三路,35.0,"LINESTRING (114.46769614876045 30.423936069237186, 114.46769614273006 30.424006553845235, 114.46768794367468 30.426004993746186, 114.46771852422573 30.4321777993334, 114.46773340190803 30.43422207536397, 114.46774131622597 30.435551192782096, 114.46774127786232 30.435999389783813, 114.46768703776408 30.436590307186275, 114.46764886494493 30.437051697629666, 114.46764079688937 30.437518867892067, 114.4676486594153 30.439452540108633, 114.46767954336588 30.44207840796171, 114.46768651160272 30.442736271510594, 114.46770125873428 30.44630416181247, 114.46769420004338 30.446702647072552, 114.46773977012795 30.453607587940333, 114.46775424531327 30.46034843943785, 114.4677919336676 30.46554281028525, 114.46782243998175 30.47257344859376, 114.4678525401606 30.472634513819514, 114.46787561787566 30.47267086662131, 114.4679518763763 30.472772146184788, 114.4679980335704 30.4728256569974, 114.46805121544269 30.472879186889017, 114.46827398029157 30.47307613884975)",35.0,0.0
从Ｓ８关豹高速到佛祖岭三路南口,佛祖岭三路,40.0,"LINESTRING (114.46763074437938 30.472864652824033, 114.46767690955976 30.472820989195753, 114.46769898989228 30.472784758518934, 114.4677381320406 30.472723880540993, 114.46775319043658 30.472657139011257, 114.46776122163236 30.472620970348082, 114.46776122572024 30.47257328303564, 114.46773870832926 30.466000347799465, 114.46773072404041 30.465489258596016, 114.46770006293181 30.460264414248446, 114.46768530272905 30.45685103424774, 114.4676853811394 30.455935763079513, 114.46766245871633 30.45408796016098, 114.46766255884495 30.452919049077412, 114.46765571199059 30.450844339582464, 114.46761025233674 30.442650285768458, 114.46761030131859 30.442078220909824, 114.46757941742457 30.439452353102745, 114.46757958296537 30.43751870257314, 114.46758765133569 30.437047733177923, 114.46761077149475 30.436586302027884, 114.46766400799865 30.435995281846292, 114.46768008093973 30.43579897037672, 114.46764094984185 30.43573207998565, 114.46764899341028 30.4355509432805, 114.4676340157105 30.434675703180563, 114.46763405374863 30.434231304734595, 114.4676261159439 30.43317682324735, 114.46762620179562 30.43217375073682, 114.46761120174665 30.431559648864585, 114.46761131891766 30.430190556973606, 114.46761132299893 30.430142867673165, 114.46759662451228 30.426004747060514, 114.46759675259064 30.42450787579199, 114.46760382543107 30.423943418166484, 114.46761185870021 30.42388245316163)",35.0,-11.11111111111111
从光谷三路南口到高新二路,光谷三路,45.0,"LINESTRING (114.47678411037538 30.431762587888986, 114.4766235101938 30.431887999415675, 114.47624004401129 30.432596242059557, 114.47601818481554 30.4331467834305, 114.47581937974665 30.434061508071277, 114.47568077094301 30.43526243851543, 114.47568076377846 30.435346419255563, 114.47568068276611 30.436296001004095, 114.47568063493173 30.43685667172761, 114.47569649040834 30.439238464900896, 114.47571122081806 30.443042713710668, 114.47576369899927 30.451435142789474, 114.47578665546901 30.452933940123987, 114.4758016779649 30.45331538892272, 114.47581760043322 30.454911539265943, 114.47584059549287 30.455958444369244, 114.47580111464134 30.459913138017153, 114.47580107392756 30.460389917051636, 114.47586182740966 30.46589897765176, 114.47590763915161 30.47008081594047, 114.47592254470497 30.471831396021, 114.475891938752 30.477633754094445, 114.4758918999676 30.478087630967675)",40.0,-10.0
从高新二路到光谷三路南口,光谷三路,45.0,"LINESTRING (114.47579956180043 30.47809116660198, 114.4757996149216 30.477469535187257, 114.47583121051017 30.471831135505642, 114.47583124928599 30.471377255810843, 114.47578542997728 30.467284999596654, 114.47576245403032 30.46601496416501, 114.47576246249274 30.465915889871514, 114.47576249849396 30.465494399125735, 114.47570972790554 30.46053072087297, 114.4757098238152 30.459407605620825, 114.47574825780423 30.45595818110739, 114.47573325014228 30.455403176549154, 114.47571032171031 30.453576364025206, 114.47569529206868 30.453278894611703, 114.47569532039695 30.45294707649488, 114.47567939078918 30.451434902514226, 114.47567240678481 30.450946702041783, 114.47567947722668 30.45042235020685, 114.47565642200173 30.450080867727053, 114.47565646952876 30.449524103307596, 114.47562698023687 30.442251160648645, 114.47558933945689 30.436408214918522, 114.47558935507514 30.43622515708077, 114.47558140496864 30.435296547585814, 114.47572704330884 30.434047847895517, 114.4758425100363 30.43352379644119, 114.4759489354647 30.433098896620113, 114.47596499926124 30.433039855866948, 114.47614871208776 30.432565488017772, 114.47653920430228 30.431847767087977, 114.47655427741175 30.43163805755927)",40.0,-10.0
从神墩一路到光谷一路,高新二路,45.0,"LINESTRING (114.5561227122879 30.478634858451954, 114.55562566293506 30.47863785661946, 114.55348400621725 30.478651387886753, 114.55328556415938 30.478647249421737, 114.55291073203334 30.478543631891974, 114.54612740011545 30.478593998575654, 114.54602012431735 30.478607081614484, 114.54527119237348 30.478609379509088, 114.5445282512817 30.4786212668763, 114.53608962220378 30.478692376973015, 114.52877399162716 30.47869177303428, 114.52833758425959 30.47870016169845, 114.52231257847146 30.478728261775093, 114.51641004267145 30.478765413778323, 114.51518468000093 30.478767661116947, 114.51448818642459 30.47876958734907, 114.51389907003386 30.478767912731218, 114.51192292208174 30.47877175447667, 114.50850841486445 30.478769455512012, 114.50783392396268 30.478759886092192, 114.50682317945768 30.478747425317316, 114.50568996365101 30.47875738731571, 114.50110275899844 30.47877997461178, 114.50001565819571 30.478750039092436, 114.49592518883944 30.4784079896278, 114.49173630551783 30.478027439233884, 114.48815975696445 30.477745928739886, 114.48632181281164 30.47763369177555, 114.48294508912123 30.477747680401166, 114.47882470564512 30.478006383355076, 114.47579955691369 30.478148351074353, 114.47491131027189 30.478191612235463, 114.47380127380103 30.47822276343678, 114.46805875402958 30.478590171396764, 114.46582297113234 30.478605160267968, 114.46537141579518 30.478586765553864, 114.4586579607692 30.478031768198928, 114.45762461551152 30.47800252666618, 114.4564077180466 30.477976670098382, 114.45062986815124 30.478022392117055, 114.45014743082079 30.478021315585583, 114.44949750412265 30.478063665501022, 114.44863998424269 30.478138068659725, 114.44146397996401 30.479118798581275, 114.44002622966582 30.479234246134162, 114.4364082155056 30.479143873091108, 114.43373191216881 30.4791393988589, 114.43228664743206 30.47907991823298, 114.43178153034657 30.47904284571591, 114.4314447907208 30.47903473201769, 114.43134557591792 30.47900788821603)",45.0,0.0
从青王路出入口到老武黄立交,三环线,10.0,"LINESTRING (114.44411948289543 30.55587288387678, 114.44467005215553 30.55525621465907, 114.44586350021068 30.553859156014724, 114.44673605131861 30.55289621673606, 114.44795266420036 30.55147259976379, 114.44855747885272 30.550791241404312, 114.44894766140851 30.550298260589937, 114.44937597057836 30.54970430304146, 114.44973607826887 30.54918457498244, 114.45007312450092 30.54863810881769, 114.45040917831994 30.548017269228104, 114.45189387448134 30.545368419776775, 114.45288906572425 30.54359370407472, 114.45314991371926 30.543060387591098, 114.4534478893877 30.542403300919002, 114.45367765050166 30.541818432926707, 114.4538923640508 30.541264120742575, 114.45408300673714 30.540681062706636, 114.45423653051802 30.54014950090364, 114.45447435328113 30.539211973388888, 114.45465800833918 30.53827421856537, 114.45474233346187 30.537565152865163, 114.45483369170513 30.536730245063847, 114.45487187812431 30.535956190598565, 114.45487194482197 30.53518394451953, 114.45483387862576 30.53456605683455, 114.45476473379385 30.533730766225087, 114.45462738566711 30.532779051612927, 114.45439074522918 30.53162866689546, 114.45413803267716 30.53075675464047, 114.45376295195823 30.52977769171714, 114.45321939426381 30.528359681655914, 114.45238602369669 30.526210845575193, 114.45214135029738 30.525371252426094, 114.45192676803548 30.524558520583945, 114.45168214359703 30.523198494488437, 114.45154379958328 30.522334353179627, 114.45132222874318 30.521197509089077, 114.45088605180645 30.519636714721376, 114.44930283211266 30.514038831284658, 114.44900506956583 30.512745375271315, 114.44896597033548 30.51256794406996, 114.44890483775515 30.512030074849235, 114.44889785479772 30.51159539217651, 114.44890492381168 30.51103477830806, 114.44894308595576 30.510449539508492, 114.44905848763214 30.50971181553353, 114.44920397039557 30.50906383029684, 114.4493644802406 30.50862371566396)",25.0,100.0
从武黄立交到青化路立交,三环线,70.0,"LINESTRING (114.44560323369865 30.467382785561988, 114.44524410919279 30.468798874413327, 114.44499936222459 30.469572468988037, 114.4447696567332 30.47037478820231, 114.44474658175274 30.470504406950482, 114.4446934111405 30.470778926114132, 114.44466229067504 30.471179256923328, 114.44463921430558 30.471326071102922, 114.444639181665 30.47170367103581, 114.44467023320993 30.472100329052825, 114.44475442921588 30.472525687653704, 114.4447995386948 30.472703132501497, 114.44492183709325 30.473170557936527, 114.44518251146276 30.47374503908132, 114.44538103510888 30.474086756367882, 114.44558758456492 30.474407597124976, 114.44567180885522 30.474541235724807, 114.44577107215106 30.474714995013493, 114.44586331579727 30.474892439037884, 114.44613104699935 30.475150427602486, 114.44642184578542 30.475414165453795, 114.44686507702619 30.475729813993933, 114.44799726017992 30.476491123905774, 114.44911445374167 30.477183762530586, 114.45002508801383 30.47778460790652, 114.45098185454782 30.47880876891159, 114.45171597307501 30.479903032016498, 114.45209104082649 30.480718064536696, 114.45219834247037 30.481006331082884, 114.45230563745804 30.48137647541397, 114.45242794291181 30.482162340053996, 114.45246600597528 30.48278025716483, 114.45245089178434 30.483571503724708, 114.45232844460614 30.48442738528737, 114.4522742629124 30.484619907551824, 114.45203746948066 30.485467829617612, 114.4516471271766 30.487314723651245, 114.45149357553683 30.488332588991323, 114.45144731546779 30.489732089118494, 114.45144721359435 30.490912354248646, 114.4514852940726 30.491312926685453, 114.4515243741809 30.491753489881873, 114.45168475932039 30.49291312306138, 114.45187625497171 30.49389557752102, 114.45207479466309 30.494630219645778, 114.45238065426358 30.495466079494108, 114.45269449581575 30.496833905856857, 114.45283986744059 30.4976923920472, 114.452962148713 30.498785256314797, 114.452946997029 30.500007463663767, 114.4528777223822 30.500728091915676, 114.45278538656325 30.501339898604378, 114.45269406512615 30.501824045192535, 114.45246428832523 30.502685361726, 114.45217332968446 30.503516048131395, 114.45192853639988 30.504087518914375, 114.4517138438813 30.504571385822715, 114.45144598706278 30.50511801471239, 114.45109387367195 30.505731135612546, 114.45074177294507 30.50624898869131, 114.45029036428623 30.5069592662741, 114.4498309320248 30.507753407015734, 114.44953299046634 30.508463934804336, 114.44928821646988 30.50908120992259, 114.44914975418551 30.50972541126915, 114.44904337907573 30.51045735638387, 114.44900521711932 30.511038796207238, 114.4489891219688 30.51159559148171, 114.44900513172257 30.512026495064774, 114.44904321339338 30.512373672336565, 114.44907328132344 30.512608266427044, 114.44912741743309 30.512871504440454, 114.44923369117492 30.513316001296904, 114.44939510510376 30.514021839315728, 114.44980819608604 30.51551199186946, 114.4509863542285 30.51961984567752, 114.45141450853252 30.521180523342018, 114.45164410355342 30.52232698330933, 114.45176639960209 30.523189089171716, 114.45201804643892 30.524545333180175, 114.45223262971282 30.52535436683352, 114.45247730423475 30.526190061948355, 114.45331168103367 30.52833320461797, 114.45385523995681 30.529756914424677, 114.45422931889131 30.53073407668293, 114.45447500995196 30.531609871820006, 114.45472669770183 30.532765890959407, 114.45486504909682 30.53372150709978, 114.45492616864486 30.53456057763117, 114.45495620926995 30.53518414449724, 114.45495614224623 30.53596018932567, 114.45492598091023 30.536734262738875, 114.45483361891495 30.53757296664867, 114.45474227136607 30.53828401481961, 114.45456563742879 30.53922548452748, 114.45433583864077 30.5401668290093, 114.45417529230852 30.54070037316275, 114.45397662393667 30.541285211229635, 114.45376190927219 30.541845320904606, 114.45354017231222 30.54243020699359, 114.45322614574536 30.543092953612746, 114.45298134654664 30.54362440723688, 114.45197812722041 30.545404799743547, 114.45049342657401 30.548053745032632, 114.45016439260021 30.548674599287494, 114.44982032412418 30.54922484758132, 114.44946823896831 30.549744592275296, 114.44903190447806 30.550342329630304, 114.44863369695888 30.550839090573135, 114.44802186008582 30.55152233157064, 114.44680524398231 30.55294594558028, 114.44594071310112 30.5539088993975, 114.44473923920611 30.555305938352685, 114.44340044088196 30.556803717892755, 114.44251296431496 30.55778012344657, 114.44131967829975 30.559173523158865, 114.43928421718108 30.561471093231805, 114.4383738315481 30.562498971705985, 114.43743339008407 30.56372905600842, 114.43673762031369 30.564503860293257, 114.4364007693095 30.564899835311945, 114.43616317250469 30.56517402837354, 114.43569700610045 30.565743328803915, 114.43520778689162 30.566404066024994, 114.43501631191654 30.566670649679914, 114.43472559049533 30.567114406175655, 114.43431256762032 30.567796378885646, 114.43393764275883 30.568449730302763, 114.4335095837438 30.569320422755315, 114.4332108434395 30.569998697952904, 114.43298227435801 30.570579822973905, 114.43259931776244 30.571650728246965, 114.43226247613505 30.57265883318065, 114.4309853477269 30.576304338074895, 114.43056533068545 30.57755634666282, 114.42960905294497 30.58032341458021, 114.4289054021172 30.58238343571859, 114.42868387762904 30.583142037856756, 114.42862974887504 30.583338287913346, 114.42857662281945 30.583528841605617, 114.42852349489154 30.58374238673898, 114.42843126673965 30.584186490462134, 114.42830896147838 30.584813583446056, 114.42819463618723 30.585865927178116, 114.42807128733264 30.586984932647056, 114.42775826221369 30.59146689337624, 114.42752855903056 30.594225518743958, 114.4275054661366 30.594759281234886, 114.42745229911935 30.595451341357236, 114.42739817116512 30.595674381552065, 114.42723770677124 30.597321425461466, 114.4271303901829 30.59849962220475, 114.42708426168727 30.59892089588882, 114.42705417662997 30.599210642388936, 114.42693187480134 30.599889213403046, 114.42679354384187 30.600546871482287, 114.42652593033411 30.60154172670639, 114.4262583373941 30.602340261352374, 114.42580031985383 30.603828680208018, 114.42579230090654 30.603868754055203, 114.42578428197105 30.603908727943132, 114.42576121477482 30.604169895073145, 114.4245305236286 30.608275114213217)",60.0,-13.333333333333334
